83,571
14,553
30,429
18,540
89,397
27,703
31,390
71,804
37,248
17,171
13,610
37,785
24,940
88,448
83,094
32,357
69,476
87,734
50,263
31,183
26,346
46,571
52,325
62,184
30,417
67,547
59,107
61,710
14,671
52,770
79,035
52,866
10,768
94,884
64,767
24,512
79,937
18,996
22,049
21,203
76,219
40,439
86,386
12,625
66,457
90,704
52,387
40,539
21,384
82,197
21,699
43,745
19,841
16,761
37,707
64,009
14,132
49,529
80,553
87,914
21,247
96,387
27,512
97,749
35,452
65,653
96,548
46,628
59,559
82,260
40,259
44,548
85,030
21,341
46,954
14,071
23,765
36,859
61,152
90,990
51,668
39,639
20,545
48,836
98,325
79,164
10,169
23,305
52,645
62,485
89,194
66,940
81,219
63,539
74,073
83,620
97,264
59,913
76,738
64,156
17,621
14,945
70,090
76,170
29,340
45,493
19,737
34,161
65,619
75,476
70,268
36,286
41,217
55,040
91,670
22,522
15,701
49,623
39,551
44,828
97,471
24,125
77,534
71,907
88,700
84,142
54,700
72,185
18,266
73,840
78,189
84,814
65,702
30,681
93,362
57,158
18,899
92,577
33,008
43,868
85,078
90,072
46,494
52,097
27,746
97,108
20,033
60,731
43,946
92,468
79,882
22,895
90,612
36,530
84,236
40,489
38,603
95,572
94,706
89,816
81,751
94,096
27,821
10,421
31,283
31,234
67,786
59,816
38,379
49,074
98,737
76,545
51,472
11,173
86,353
65,912
57,848
85,151
17,667
32,768
43,700
47,328
19,949
21,854
76,266
39,095
22,514
97,776
70,657
24,448
60,625
82,014
98,383
15,288
25,446
88,077
50,970
69,031
18,465
58,665
33,942
67,811
89,523
38,156
85,550
72,280
27,091
75,377
45,107
27,750
97,925
38,876
45,900
95,508
95,966
51,086
90,161
95,010
66,079
72,252
58,182
41,143
34,597
75,191
40,976
94,456
48,105
36,668
84,215
86,942
88,809
76,461
93,635
60,049
32,666
75,148
30,357
10,560
49,058
66,571
23,727
20,178
94,794
19,774
69,728
19,979
76,444
45,291
17,463
94,149
28,799
18,049
42,092
13,091
41,129
52,142
23,716
99,032
92,181
88,311
81,632
28,535
29,918
99,024
57,800
88,396
37,848
51,330
50,686
77,801
91,997
44,517
78,468
20,293
94,111
53,293
64,068
12,714
18,116
37,906
45,268
59,217
43,694
60,426
25,367
24,809
25,392
76,605
55,963
80,625
97,082
95,432
52,582
74,144
63,359
44,457
43,632
82,538
35,149
65,119
67,110
32,118
20,155
22,540
13,273
75,547
32,020
82,578
12,999
64,322
83,818
40,117
30,939
82,950
61,400
32,709
16,490
53,837
30,718
42,792
40,616
13,050
21,300
73,458
27,942
41,885
34,547
95,574
74,686
18,043
38,364
97,123
18,875
24,498
95,214
54,547
54,639
86,992
94,730
90,110
59,812
80,518
63,052
31,142
36,165
59,124
10,397
49,945
52,846
53,274
75,768
76,765
97,518
92,852
38,308
73,963
34,062
83,828
11,961
77,069
11,120
19,322
11,144
31,862
41,331
20,978
67,193
27,249
21,396
80,672
41,730
52,591
20,690
42,314
89,887
13,693
28,679
91,382
18,773
98,571
55,508
46,073
72,777
66,972
91,505
69,783
93,011
24,404
84,606
53,641
19,514
32,633
63,505
44,342
50,353
76,845
23,765
83,635
62,932
98,717
98,070
98,480
93,936
75,214
98,161
86,027
67,750
82,368
71,450
71,125
51,860
41,367
55,043
28,267
63,353
41,024
66,043
33,956
51,628
11,670
53,520
81,713
49,379
28,016
40,430
72,874
46,595
29,744
34,783
71,941
48,550
75,721
43,416
15,035
74,576
44,282
32,995
39,458
90,222
92,541
31,999
52,961
88,574
75,285
57,262
81,775
44,800
87,614
64,669
19,075
26,328
58,860
28,562
78,780
22,835
17,576
85,458
12,296
30,380
70,981
15,571
71,112
57,048
18,001
43,038
72,790
64,343
13,681
36,006
57,613
98,378
38,641
40,774
12,406
65,413
82,288
47,135
52,037
80,694
59,747
58,133
67,041
99,845
67,815
31,390
64,741
53,769
70,404
66,305
19,724
33,263
12,304
24,717
56,518
65,796
39,018
61,604
65,557
36,398
41,039
69,793
12,876
53,048
75,178
57,943
84,049
11,525
58,885
26,699
52,140
73,413
96,857
41,777
91,997
52,284
53,917
29,533
55,859
70,835
88,468
12,928
73,279
53,158
80,656
18,671
44,482
46,347
26,413
73,514
42,243
56,740
91,515
49,840
49,850
94,299
46,021
81,945
74,273
96,806
50,065
91,298
82,259
13,364
31,869
99,495
91,433
42,942
63,326
10,818
26,776
58,198
81,715
94,730
90,700
89,704
50,268
89,253
23,414
84,158
18,162
71,769
29,796
16,931
41,014
45,930
46,290
75,393
56,638
59,791
61,407
19,849
61,637
78,397
51,562
23,864
35,013
41,011
45,744
23,567
18,358
61,003
75,894
94,322
57,709
99,639
87,170
93,345
84,977
56,864
17,389
90,438
70,082
89,237
52,565
58,106
49,421
45,650
51,461
67,265
50,829
21,983
36,037
29,805
89,687
20,450
13,062
41,062
31,338
26,888
94,585
10,659
48,375
14,680
42,234
84,309
36,029
80,400
79,230
59,102
59,579
52,600
85,616
35,108
25,730
62,745
82,223
30,941
90,648
98,839
91,304
40,931
88,688
39,118
22,702
63,677
74,673
57,056
41,682
11,798
55,100
56,641
23,087
53,953
79,883
45,376
54,908
98,352
75,409
34,849
10,965
80,711
99,161
45,368
11,705
42,830
62,194
79,296
90,890
55,444
31,323
19,174
86,220
22,749
65,476
88,466
20,194
20,440
71,583
49,626
24,054
47,192
21,410
80,262
45,825
35,693
90,358
53,962
17,437
96,171
95,978
51,050
22,926
34,322
84,179
48,630
17,281
75,520
34,609
38,680
30,105
63,724
46,475
70,996
13,479
87,301
66,970
23,510
14,665
71,358
11,102
25,476
26,853
99,321
70,925
21,512
24,831
48,936
42,203
79,649
23,708
29,898
53,904
23,956
23,428
99,461
15,657
78,999
99,230
68,116
18,149
85,656
37,821
79,952
96,168
40,181
11,656
58,699
51,082
23,117
98,083
16,226
16,442
12,446
22,834
60,507
10,807
49,094
63,106
76,629
85,590
92,941
78,946
94,657
39,264
72,709
88,408
23,799
70,250
20,764
68,531
48,851
80,406
30,016
78,382
80,520
74,320
46,909
54,339
24,175
35,827
32,054
62,768
89,024
57,405
83,726
19,016
95,399
47,949
90,521
60,158
20,718
88,739
67,395
76,713
15,638
35,468
15,512
28,727
77,266
81,153
23,228
85,319
50,089
25,138
64,286
92,192
28,108
25,647
23,218
46,035
59,891
32,893
14,064
56,210
27,990
78,425
92,461
22,597
72,452
56,030
66,448
17,098
82,148
67,370
60,734
31,407
30,101
75,568
37,569
68,090
17,579
86,713
19,500
69,405
13,617
38,360
68,726
24,653
90,254
19,690
34,585
76,905
57,659
96,128
30,101
17,159
68,098
72,217
57,526
38,653
77,063
95,321
49,775
90,541
91,615
81,665
39,072
27,122
12,666
85,504
55,993
29,742
38,531
46,281
42,680
56,948
33,588
61,346
65,999
19,063
61,257
37,041
94,511
48,567
77,836
70,542
34,491
11,534
62,236
68,649
38,337
93,424
99,611
73,964
88,496
93,721
77,406
60,230
88,874
18,098
97,774
17,215
67,949
23,128
41,048
54,892
65,555
62,007
66,515
52,022
94,997
26,108
46,808
37,257
11,779
31,275
56,672
34,836
83,762
29,562
55,642
81,237
93,357
33,678
45,682
55,161
19,572
92,809
81,184
29,089
90,516
86,584
52,136
21,197
53,594
29,089
38,189
86,278
71,978
10,828
18,162
41,341
54,166
16,812
96,966
90,324
29,728
57,034
27,557
71,884
40,346
38,625
36,852
25,300
94,102
43,701
80,550
75,495
30,769
56,488
51,130
85,915
87,238
84,727
75,462
82,694
26,043
37,089
37,928
39,321
96,410
25,592
77,753
53,070
30,485
28,699
91,198
41,532
15,452
62,494
37,153
65,696
45,437
79,955
28,039
52,551
40,196
31,062
43,835
77,891
10,829
59,157
48,450
50,993
43,399
64,454
27,758
77,132
66,664
15,270
75,589
82,400
95,795
12,848
44,814
83,761
23,491
86,807
27,709
16,912
49,302
18,632
12,699
29,249
20,471
60,580
90,806
81,745
39,458
82,222
23,767
51,217
36,338
85,729
24,480
89,678
99,002
62,635
68,465
46,866
74,088
67,370
98,871
94,191
72,881
84,432
62,281
27,330
16,758
13,073
89,401
65,437
97,093
19,729
39,835
98,558
19,756
14,227
39,997
16,591
25,285
93,008
54,905
82,748
32,235
97,808
10,988
47,457
42,765
31,751
99,172
56,673
75,891
78,069
14,338
62,829
60,298
42,568
53,775
76,831
84,430
33,752
61,331
33,539
77,699
23,811
17,193
60,039
50,420
10,468
31,953
81,675
81,012
94,123
86,955
20,316
65,658
10,066
33,120
62,595
34,245
58,716
59,954
46,737
87,126
83,242
57,440
68,510
47,853
81,605
46,627
48,856
63,800
41,736
53,619
41,334
66,252
57,005
33,326
49,571
89,474
53,408
49,737
63,292
65,713
38,590
44,090
80,714
44,034
28,406
71,355
63,883
93,357
12,781
95,542
57,977
28,181
11,458
62,812
57,894
39,989
92,028
14,638
68,845
41,257
17,916
35,917
40,933
90,057
66,693
50,119
28,849
27,410
44,467
17,342
84,739
52,231
72,108
88,063
10,344
79,836
94,599
55,642
77,301
28,381
93,934
11,778
62,263
62,636
49,628
98,212
29,511
11,963
18,404
67,602
65,378
57,223
57,729
42,120
74,322
13,606
54,774
21,455
65,144
53,492
95,418
84,735
11,044
96,262
28,580
64,026
93,465
65,761
99,256
27,695
62,586
97,873
79,192
60,732
74,820
42,898
30,953
45,662
29,657
69,623
23,960
94,709
21,765
14,652
32,359
81,923
66,151
60,089
54,594
20,905
99,126
92,430
24,104
36,574
67,485
32,278
43,119
49,921
66,508
69,585
73,787
99,293
61,160
19,060
10,345
93,310
12,609
33,494
65,736
99,701
54,523
15,787
64,006
95,004
14,135
52,522
70,424
32,631
48,610
90,816
93,842
54,621
34,891
81,261
60,644
57,020
21,908
55,728
34,630
63,798
46,788
93,588
62,551
18,201
14,936
10,762
66,262
87,620
41,299
14,667
30,824
39,950
20,147
51,260
68,660
73,718
56,054
51,658
33,512
11,120
25,719
61,564
94,497
87,928
72,415
74,450
41,287
33,509
54,568
58,128
46,493
88,917
33,753
17,372
35,261
62,971
86,635
51,033
42,005
48,837
60,981
63,793
17,596
30,807
52,047
22,361
50,993
70,943
90,489
52,694
91,748
64,848
66,480
99,991
81,633
69,803
20,371
19,226
81,846
81,697
36,067
52,996
25,275
31,904
85,048
80,836
74,293
81,105
14,089
15,518
47,340
13,545
18,508
46,800
63,631
40,852
53,057
43,374
41,086
42,501
58,093
62,268
42,083
20,723
71,957
27,876
20,377
42,981
87,082
76,039
79,326
51,715
70,807
57,989
82,214
49,381
65,358
10,084
17,383
18,366
98,443
18,184
61,102
22,141
15,318
72,313
15,481
14,726
75,279
76,941
28,887
17,901
67,422
20,233
38,425
53,367
46,055
24,884
43,581
78,801
44,129
45,611
36,745
50,720
66,935
23,729
29,517
60,928
72,148
84,671
86,442
62,149
38,102
86,108
34,790
63,321
83,162
37,991
76,309
86,185
41,367
69,878
91,230
77,038
69,713
52,934
23,813
22,539
45,953
40,774
82,726
33,510
99,858
87,612
23,649
21,000
65,901
78,456
76,292
32,741
80,036
99,202
41,483
32,505
60,697
33,253
31,415
29,188
79,572
76,305
52,150
90,928
12,119
35,830
32,429
31,050
42,419
63,595
66,308
76,478
23,055
64,547
78,180
95,853
59,411
11,914
38,241
99,230
90,380
68,086
70,763
14,241
55,747
95,551
90,167
48,115
26,129
18,497
36,753
56,181
20,887
13,014
17,342
34,420
85,108
46,386
26,013
98,376
19,937
29,579
73,705
30,539
89,396
23,902
21,569
55,322
27,358
11,014
29,043
27,056
25,438
71,922
68,999
69,992
75,858
31,280
40,216
40,445
14,386
27,580
73,099
19,837
83,926
30,063
46,717
65,100
88,720
72,489
55,077
70,269
70,877
41,189
97,064
38,636
32,406
61,451
74,855
23,685
46,055
80,636
21,716
98,211
59,563
71,975
38,479
49,668
86,057
69,781
85,074
49,312
98,509
11,674
10,531
31,683
67,049
28,505
25,079
46,368
17,753
10,533
43,811
31,707
82,064
66,935
55,285
96,196
55,352
79,401
29,630
22,266
36,770
29,992
25,449
54,475
50,945
57,988
76,135
11,656
29,588
90,274
68,923
40,639
93,679
83,139
78,018
98,123
99,460
62,072
20,816
41,098
59,459
67,150
64,716
98,768
66,660
54,551
59,394
90,795
14,795
78,599
17,102
25,692
19,874
48,208
65,154
81,612
19,730
17,119
83,093
13,240
79,870
30,242
46,957
78,102
57,631
75,345
81,698
66,896
13,953
83,641
84,373
22,381
51,031
84,529
65,615
38,184
48,992
35,148
66,462
84,337
41,284
14,130
51,426
28,154
33,502
56,589
41,482
39,758
88,401
83,085
52,526
82,129
66,571
96,013
83,525
43,903
52,671
36,323
69,648
13,041
11,983
60,757
83,230
20,493
34,771
24,916
91,096
23,924
14,348
81,162
10,889
20,595
15,329
28,211
64,966
22,225
90,209
95,464
92,533
61,503
89,056
19,878
63,241
34,351
66,286
12,669
20,826
72,607
55,181
40,418
85,286
22,029
51,491
95,138
67,636
89,961
65,388
50,047
72,879
54,722
43,478
58,421
97,523
23,329
37,509
21,872
80,033
82,247
83,356
60,819
39,273
15,846
89,915
72,938
30,684
57,616
63,081
88,981
84,796
43,873
16,584
72,799
35,042
66,616
25,594
24,969
38,341
61,237
48,110
95,968
76,258
56,745
89,529
34,843
19,960
18,193
86,144
61,904
55,606
71,760
94,623
40,015
23,286
64,964
51,732
72,758
47,678
36,003
92,596
78,057
88,391
53,437
90,424
83,403
16,987
86,920
36,819
21,085
60,406
27,995
23,641
33,109
31,821
92,033
42,686
36,805
37,527
90,160
90,287
16,175
58,905
35,200
59,119
68,210
50,475
91,341
29,445
25,131
95,966
85,264
63,873
70,215
73,607
65,681
26,122
68,803
37,234
92,885
75,201
64,735
14,565
81,215
48,997
91,218
42,740
68,901
45,827
76,065
59,121
33,975
96,567
94,330
25,823
69,767
46,830
29,722
41,001
35,049
39,050
23,892
21,242
24,527
74,780
89,061
72,687
91,823
43,924
96,394
79,951
56,243
78,791
33,192
12,686
37,212
57,560
76,560
94,506
75,395
12,556
50,993
74,068
63,299
31,587
38,173
82,674
24,728
73,204
91,192
49,400
59,325
29,847
60,626
40,728
46,193
44,531
51,320
49,713
94,077
14,635
76,071
70,337
80,480
58,923
52,663
63,354
67,102
56,313
65,285
67,846
42,313
93,910
26,793
14,382
73,469
63,912
66,497
99,418
28,897
77,156
74,222
86,248
53,790
43,629
64,084
98,036
97,114
91,460
43,326
80,344
29,375
17,966
63,355
66,766
96,031
42,293
68,247
82,358
68,546
65,822
42,253
94,500
67,253
52,469
12,056
10,989
91,623
95,789
54,451
48,296
15,485
40,599
57,724
48,381
85,549
11,780
19,984
84,082
72,763
49,764
54,983
52,803
78,524
87,950
94,316
86,177
73,621
13,168
49,075
56,034
91,576
63,730
74,525
76,344
22,641
99,135
56,047
47,885
87,200
71,468
92,322
20,541
55,993
66,348
96,826
87,430
57,423
98,840
12,649
59,354
91,648
56,339
47,472
74,496
36,707
15,712
64,702
17,105
53,697
18,866
27,846
49,124
57,356
47,002
30,497
30,735
19,190
83,111
19,552
41,072
77,870
16,308
76,786
26,150
42,880
98,746
26,906
14,007
59,898
32,391
36,361
85,279
62,374
93,651
29,107
10,818
30,870
77,268
32,880
55,412
76,582
52,929
17,330
60,977
63,928
66,926
42,643
22,308
36,684
50,561
28,226
28,876
93,334
64,073
92,743
31,623
90,184
73,454
79,303
40,616
41,550
54,133
23,234
79,905
71,989
19,822
86,972
17,445
90,729
42,704
69,584
58,241
62,609
68,475
47,558
94,904
31,695
53,475
14,233
67,440
97,916
91,890
52,339
49,106
49,915
23,825
88,257
97,453
47,285
61,953
75,246
18,023
44,281
52,370
86,637
63,935
74,241
21,020
25,456
59,066
56,588
57,125
57,729
13,580
64,949
42,401
98,159
48,482
23,179
52,350
98,521
98,053
54,995
24,089
71,001
65,346
28,407
47,036
34,724
75,235
22,546
89,657
49,821
77,468
45,349
51,653
65,011
15,089
41,294
70,473
66,808
55,077
55,745
72,041
31,060
53,978
86,584
62,052
98,589
40,271
14,201
58,679
38,013
94,980
62,643
53,200
14,924
87,833
83,591
15,834
33,049
50,618
91,994
97,859
67,229
32,915
38,789
57,734
35,496
57,568
13,054
35,054
98,244
33,704
35,424
86,400
79,383
11,657
77,704
67,094
71,514
18,763
52,760
45,615
29,191
72,639
15,749
73,015
79,417
88,341
74,589
67,456
46,378
50,379
63,134
39,172
63,328
51,699
96,427
79,608
54,054
89,714
63,114
93,265
46,933
23,434
38,219
48,667
23,529
41,992
17,687
77,425
52,870
67,277
47,274
74,683
42,416
25,693
81,219
75,829
91,938
36,052
51,472
74,544
40,513
70,770
51,915
58,654
17,987
99,018
94,037
69,967
38,162
15,946
22,391
27,862
76,517
50,665
65,953
23,708
54,161
89,024
16,687
64,676
41,166
59,650
21,048
88,302
92,120
97,932
14,558
19,099
48,844
58,462
90,073
63,294
51,932
47,943
29,428
33,108
70,573
63,277
39,873
71,517
76,762
33,397
29,305
57,476
15,422
32,820
99,384
36,747
62,474
43,123
34,932
11,450
63,980
80,442
53,943
96,072
46,111
60,802
27,029
34,147
47,770
16,110
61,159
70,845
79,256
46,590
47,155
85,687
67,450
41,571
76,813
56,087
29,718
61,132
11,306
90,066
95,028
91,598
80,321
13,105
46,655
36,513
69,396
58,092
77,468
20,031
67,249
64,068
20,217
26,554
17,341
30,136
62,492
36,634
25,721
54,418
87,738
99,625
78,934
33,026
57,589
31,833
75,983
58,154
64,268
31,748
70,603
73,242
87,520
28,043
98,598
97,987
73,200
42,761
82,946
42,888
10,314
91,607
37,061
31,199
56,839
67,666
58,109
51,437
75,072
64,473
72,742
64,445
27,464
61,238
18,287
92,665
64,721
78,994
41,710
25,115
29,794
79,705
15,833
94,737
26,665
22,417
44,401
11,464
42,404
13,373
61,826
67,165
91,794
41,774
92,952
25,529
85,985
67,699
29,938
50,148
29,180
47,488
54,511
64,905
85,583
86,186
86,726
37,876
37,727
87,708
23,513
65,526
19,342
36,204
29,667
35,831
95,117
96,784
57,707
20,403
55,951
19,072
64,777
81,627
66,799
89,959
24,926
77,313
29,885
53,310
99,284
89,108
42,533
88,815
30,171
96,094
64,532
32,522
47,877
91,640
28,956
74,305
56,314
26,670
97,769
11,771
24,830
91,595
87,324
23,538
57,333
68,692
19,203
99,115
89,755
75,806
80,817
66,987
56,019
76,489
24,048
93,289
99,070
62,903
69,304
72,822
59,592
50,062
48,768
40,763
84,725
22,220
96,202
91,583
26,223
40,344
96,600
40,066
19,967
44,549
20,372
30,917
24,198
96,945
20,048
74,328
37,992
91,097
68,029
89,421
19,856
79,933
53,757
72,555
63,535
95,529
70,563
83,198
54,054
71,766
72,480
58,540
96,771
74,717
91,936
53,218
35,483
33,376
51,873
97,826
58,220
79,940
73,285
10,941
48,467
39,451
11,535
96,875
28,684
40,922
35,178
29,892
99,792
73,792
76,414
69,024
74,774
13,037
12,888
40,077
99,882
41,503
94,528
98,358
59,116
67,143
97,646
13,847
90,738
86,258
42,500
51,014
21,884
23,894
40,281
29,054
68,970
68,878
52,084
76,860
54,491
98,219
34,290
30,132
25,780
29,499
52,700
21,523
54,426
66,388
64,448
44,070
10,568
35,321
61,051
42,699
15,556
63,586
40,646
97,784
42,293
43,785
94,788
68,251
84,316
61,028
90,842
34,079
82,352
22,369
49,634
79,882
37,394
50,891
52,707
14,082
67,688
54,996
37,482
66,417
21,720
91,724
17,368
23,946
29,921
78,283
56,878
75,688
38,585
54,421
80,428
19,856
49,262
83,811
82,945
90,700
45,179
68,664
26,917
11,420
44,460
83,541
30,709
10,873
52,478
81,671
91,433
13,509
16,643
33,836
96,626
21,861
12,256
59,810
94,070
28,460
46,414
96,845
11,439
94,746
18,713
44,518
34,529
98,669
73,244
35,415
82,742
37,602
14,956
82,395
55,501
20,886
97,769
89,711
11,691
13,563
10,455
15,519
68,445
93,421
16,737
94,173
68,057
61,678
80,070
20,398
99,579
22,398
74,032
95,718
38,040
68,485
96,206
33,472
81,798
29,744
92,239
11,071
66,215
51,238
96,948
60,847
42,326
56,046
27,429
52,085
37,893
38,829
94,746
39,737
50,388
73,113
80,136
66,455
35,956
27,666
19,311
65,575
72,399
87,622
79,112
76,824
59,165
21,423
89,602
45,012
55,000
76,930
29,647
90,774
73,892
18,674
32,565
11,832
80,520
19,554
49,176
12,440
98,287
60,741
28,641
80,278
86,702
73,435
96,567
77,353
89,182
43,352
16,559
10,545
82,426
28,894
77,909
86,003
98,592
60,566
50,936
33,189
70,598
36,781
86,562
33,398
23,197
98,439
75,620
94,200
45,329
90,608
27,679
65,237
24,567
91,669
59,279
55,495
64,574
27,406
94,760
73,748
27,664
75,216
92,105
89,989
56,641
93,617
36,116
47,444
74,598
82,447
19,089
49,764
96,620
40,780
24,337
64,258
48,733
98,607
17,833
50,676
78,486
23,525
34,259
57,801
42,202
68,339
57,545
91,697
82,437
66,819
98,432
76,099
88,770
22,620
76,021
95,019
32,085
92,959
44,712
94,198
24,459
51,952
58,544
28,502
86,104
25,874
38,738
93,545
96,019
65,870
11,327
24,434
90,965
10,177
16,044
44,446
18,518
76,952
76,387
96,222
65,963
92,802
42,366
21,079
52,339
78,980
23,761
83,543
86,857
10,026
32,995
